;Periods;Total Consumption;AC;Dish washer;Washing Machine;Dryer;Water heater;TV;Microwave;Kettle;Lighting;Refrigerator
18146;3;0,235362914332283;0;0;0;0;0;0;0;0;0;0
18147;4;0,216539298053694;0;0;0;0;0;0;0;0;0;0
18148;5;0,163183148314385;0;0;0;0;0;0;0;0;0;0
18149;6;0,250936409814568;0;0;0;0;0;0;0;0;0;0
18150;7;0,15194314722717;0;0;0;0;0;0;0;0;0;0
18151;8;0,206788935664785;0;0;0;0;0;0;0;0;0;0
18152;9;0,21667471975354;0;0;0;0;0;0;0;0;0;0
18153;10;0,176725318298981;0;0;0;0;0;0;0;0;0;0,14
18154;11;0,260009663704248;0;0;0;0;0;0;0;0;0;0
18155;12;0,325282923030002;0;0;0;0;0;0;0;0;0;0
18156;13;0,343294009109515;0;0;0;0;0;0;0;0;0;0,14
18157;14;0,281270870580064;0;0;0;0;0;0;0;0;0;0,14
18158;15;0,241321469125505;0;0;0;0;0;0;0;0;0;0
18159;16;0,875230446104454;0;0;0;0;0,377;0;0;0;0;0
18160;17;1,28054759374342;0;0;0;0;0,387;0;0;0;0;0
18161;18;1,2846102447388;0;0;0;0;0,456;0;0;0;0;0,14
18162;19;0,15695375012147;0;0;0;0;0,059;0;0;0;0;0
18163;20;0,403285822141276;0;0;0;0;0;0;0;0;0;0
18164;21;0,270030869492849;0;0;0;0;0;0;0;0;0;0,14
18165;22;0,186069415588352;0;0;0;0;0;0;0;0;0;0
18166;23;0,235498336032128;0;0;0;0;0;0;0;0;0;0
18167;24;0,300907017057728;0;0;0;0;0;0;0;0;0;0,14
18168;25;0,241863155924889;0;0;0;0;0;0;0;0;0;0,14
18169;26;0,328126778726767;0;0;0;0;0;0;0;0;0;0
18170;27;0,218976888650921;0;0;0;0;0;0;0;0;0;0
18171;28;0,253103157012104;0;0;0;0;0;0;0;0;0;0
18172;29;0,172120980504218;0;0;0;0;0;0;0;0;0;0,14
18173;30;0,195413512877724;0;0;0;0;0;0;0;0;0;0
18174;31;0,226831347241987;0;0;0;0;0;0;0;0;0;0
18175;32;0,15194314722717;0;0;0;0;0;0;0;0;0;0
18176;33;0,267457857195776;0;0;0;0;0;0;0;0;0;0
18177;34;0,150047243429326;0;0;0;0;0;0;0;0;0;0
18178;35;0,22371664814553;0;0;0;0;0;0;0;0;0;0
18179;36;0,269353760993619;0;0;0;0;0;0;0;0;0;0
18180;37;0,255947012708869;0;0;0;0;0;0;0;0;0;0
18181;38;0,398681484346513;0;0;0;0;0;0;0;0;0;0
18182;39;0,64095090537094;0;0;0;0;0;0;0;0;0;0
18183;40;0,270437134592387;0;0;0;0;0;0;0;0;0;0
18184;41;1,18954421144693;0;0;0,00485625;0;0;0;0;0;0;0
18185;42;1,26213024256437;0;0;1,12195625;0;0;0;0;0;0;0,14
18186;43;1,1605639676799;0;0;0,07535;0;0;0;0;0;0;0
18187;44;0,169683389906991;0;0;0,0865187499999999;0;0;0;0;0;0;0
18188;45;0,201507489370792;0;0;0,00036875;0;0;0;0;0;0;0,14
18189;46;0,191080018482653;0;0;0,0003625;0;0;0;0;0;0;0,14
18190;47;0,212341225358469;0;0;0;0;0;0;0;0;0;0
18191;48;0,220060262249689;0;0;0;0;0;0;0;0;0;0
18192;49;0,292646293367125;0;0;0;0;0;0;0;0;0;0
18193;50;0,255676169309177;0;0;0;0;0;0;0;0;0;0,14
18194;51;0,28208340077914;0;0;0;0;0;0,0308538461538461;0;0;0;0
18195;52;0,226154238742757;0;0;0;0;0;0,0305172413793103;0;0;0;0
18196;53;0,142599049937798;0;0;0;0;0;0;0;0;0;0,14
18197;54;0,254592795710409;0;0;0;0;0;0;0;0;0;0
18198;55;0,158714232219468;0;0;0;0;0;0;0;0;0;0
18199;56;0,214914237655542;0;0;0;0;0;0;0;0;0;0,14
18200;57;0,202726284669406;0;0;0;0;0;0,0568742857142857;0;0;0;0,14
18201;58;0,159933027518081;0;0;0;0;0;0,0631714285714285;0;0;0;0
18202;59;0,256082434408715;0;0;0;0;0;0,0631657142857142;0;0;0;0
18203;60;0,196767729876183;0;0;0;0;0;0,0617942857142857;0;0;0;0
18204;61;0,286823160273748;0;0;0;0;0;0,0354857142857142;0;0;0;0,14
18205;62;0,278020749783761;0;0;0;0;0;0,0162685714285714;0;0;0;0
18206;63;0,25188436171349;0;0;0;0;0;0,0178399999999999;0;0;0;0
18207;64;0,209091104562166;0;0;0;0;0;0,0178685714285714;0;0;0;0
18208;65;0,186340258988044;0;0;0;0;0;0,0177657142857142;0;0;0;0
18209;66;0,206788935664785;0;0;0;0;0;0,0489885714285714;0;0;0;0
18210;67;0,167922907808993;0;0;0;0;0;0,01764;0;0;0;0,14
18211;68;1,03448636512331;0;0;0;0;0,346;0,0160285714285714;0;0;0;0
18212;69;0,231706528436441;0;0;0;0;0,207;0,0161028571428571;0;0;0;0
18213;70;0,935899367635446;0;0;0,00485625;0;0,373;0,0160914285714285;0;0;0;0,14
18214;71;1,53676544985198;0;0;1,12195625;0;0,079;0,0160285714285714;0;0;0;0,14
18215;72;1,29869410152278;0;0;0,07535;0;0;0,0160914285714285;0;0;0;0
18216;73;1,41894857098599;0;0,0269875;0,0865187499999999;0;0;0,0160857142857142;1,26611333333333;0;0;0
18217;74;1,28433940133911;0;1,28138125;0,00036875;0;0;0;0;0;0;0
18218;75;0,896897918079809;0;0,03261875;0,0003625;0;0;0;0;0;0;0,14
18219;76;0,205163875266633;0;0,03199375;0;0;0;0;0;0;0;0
18220;77;0,180381704194822;0;0,03325;0;0;0;0;0;0;0;0
18221;78;0,214914237655542;0;0,0295125;0;0;0;0;0;0;0;0,14
18222;79;0,171173028605296;0;0;0;0;0;0;0;0;0;0
18223;80;0,207736887563706;0;0;0;0;0;0;0;0;0;0
18224;81;0,178214956997286;0;0;0;0;0;0;0;0;0;0,14
18225;82;0,20692435736463;0;0;0;0;0;0;0;0;0;0,14
18226;83;0,1576308586207;0;0;0;0;0;0;0;0;0;0
18227;84;0,298469426460501;0;0;0;0;0;0;0;0;0;0
18228;85;0,262176410901783;0;0;0;0;0;0;0;0;0;0
18229;86;0,233602432234285;0;0;0;0;0;0;0;0;0;0,14
18230;87;0,321220272034623;0;0;0;0;0;0;0;0;0;0
18231;88;0,14354700183672;0;0;0;0;0;0;0;0;0;0
18232;89;0,23075857653752;0;0;0;0;0;0;0;0;0;0
18233;90;0,385410157761609;0;0;0;0;0;0;0;0;0;0
18234;91;0,374441000074086;0;0;0;0;0;0;0;0;0;0
18235;92;0,241592312525197;0;0;0;0;0;0;0;0;0;0
18236;93;0,163183148314384;0;0;0;0;0;0;0;0;0;0
18237;94;0,207330622464168;0;0;0;0;0;0;0;0;0;0
18238;95;0,186881945787428;0;0;0;0;0;0;0;0;0;0
18239;96;0,272062194990538;0;0;0;0;0;0;0;0;0;0
18240;1;0,247957132417957;0;0;0;0;0;0;0;0;0;0
18241;2;0,296573522662658;0;0;0;0;0;0;0;0;0;0
18242;3;0,251342674914106;0;0;0;0;0;0;0;0;0;0
18243;4;0,212476647058315;0;0;0;0;0;0;0;0;0;0
18244;5;0,221143635848457;0;0;0;0;0;0;0;0;0;0
18245;6;0,144088688636104;0;0;0;0;0;0;0;0;0;0
18246;7;0,254321952310717;0;0;0;0;0;0;0;0;0;0
18247;8;0,156005798222549;0;0;0;0;0;0;0;0;0;0,14
18248;9;0,211528695159393;0;0;0;0;0;0;0;0;0;0
18249;10;1,21947240711289;0;0;0;0;0;0;0;0;0;0
18250;11;1,36071724005223;0;0;0;0;0;0;0;0;0;0,14
18251;12;1,3164343442026;0;0;0;0;0;0;0;0;0;0,14
18252;13;0,434568234805693;0;0;0;0;0;0;0;0;0;0
18253;14;0,270707977992079;0;0;0;0;0;0;0;0;0;0
18254;15;0,644878134666472;0;0;0;0;0;0;0;0;0;0
18255;16;1,4572729120424;0;0;0;0;0;0;0;0;0;0,14
18256;17;1,75222137430691;0;0;0;0;0;0;0;0;0;0
18257;18;2,64911929238671;0;0;0;0;0;0;0;0;0;0
18258;19;3,51419311100272;0;0;0;0;0;0;0;0;0;0,14
18259;20;1,4322198975709;0;0;0;0;0;0;0;0;0;0
18260;21;0,712182719489916;0;0;0;0;0,452;0;0;0;0;0
18261;22;0,71841211768283;0;0;0;0;0,128;0;0;0;0;0,14
18262;23;0,881595265997215;0;0;0;0;0,598;0;0;0;0;0,14
18263;24;3,46124322636295;0;0;0;0;0,23;0;0;0;0;0
18264;25;4,28095077553056;0;0;0;0;0,435;0;0;0;0;0
18265;26;2,90696220889343;0;0;0;0;0,626;0;0;2,201;0;0
18266;27;3,48670250593399;0;0;0;0;0,497;0;0;0;0;0,14
18267;28;2,68487062114605;0;0;0;0;0,291;0;0;0;0;0
18268;29;2,00139730202348;0;0;0;0;0,335;0;0;0;0;0
18269;30;3,97896038487406;0;0;0;0;0,234;0;0;0;0;0
18270;31;1,45591869504394;0;0;0;0;0;0;1,13016111111111;0;0;0
18271;32;1,39443724331387;0;0;0;0;0;0;0;0;0;0
18272;33;1,36437362594807;0;0;1,16754375;0;0;0;0;0;0;0
18273;34;0,691056934313946;0;0;0,2168375;0;0;0;0;0;0;0
18274;35;0,259874242004402;0;0;0,1188875;0;0;0;0;0;0;0
18275;36;0,221549900947994;0;0;0,00035625;0;0;0;0;0;0;0
18276;37;0,321084850334777;0;0;0;0;0;0;0;0;0;0
18277;38;0,297792317961271;0;0;0;0;0;0;0;0;0;0,14
18278;39;0,316209669140322;0;0;0;0;0;0;0;0;0;0
18279;40;0,309032319048486;0;0;0;0;0;0;0;0;0;0
18280;41;0,261770145802245;0;0;0;0;0;0;0;0;0;0,14
18281;42;0,229133516139368;0;0;0;0;0;0;0;0;0;0,14
18282;43;0,223581226445684;0;0;0;0;0;0;0;0;0;0
18283;44;0,238883878528278;0;0;0;0;0;0;0;0;0;0
18284;45;0,219518575450305;0;0;0;0;0;0;0;0;0;0
18285;46;0,235227492632437;0;0;0;0;0;0;0;0;0;0,14
18286;47;0,200694959171716;0;0;0;0;0;0;0;0;0;0
18287;48;0,247821710718111;0;0;0;0;0;0;0;0;0;0
18288;49;0,259738820304556;0;0;0;0;0;0,0745;0;0;0;0,14
18289;50;0,305105089752953;0;0;0;0;0;0,0725111111111111;0;0;0;0
18290;51;0,318918103137241;0;0;0;0;0;0,0752611111111111;0;0;0;0
18291;52;0,241321469125505;0;0;0;0;0;0,0701944444444444;0;0;0;0,14
18292;53;0,32568918812954;0;0;0;0;0;0,0683611111111111;0;0;0;0,14
18293;54;0,196361464776646;0;0;0;0;0;0,0655222222222222;0;0;0;0
18294;55;0,232248215235825;0;0;0;0;0;0,0127055555555555;0;0;0;0
18295;56;0,241592312525197;0;0;0;0;0;0;0;0;0;0
18296;57;0,173475197502678;0;0;0;0;0;0;0;0;0;0,14
18297;58;0,285604364975135;0;0;0;0;0;0,10306875;0;0;0;0
18298;59;0,172798089003448;0;0;0;0;0;0,12691875;0;0;0;0
18299;60;0,232112793535979;0;0;0;0;0;0,126775;0;0;0,0503333333333333;0
18300;61;0,277749906384069;0;0;0;0;0;0,12668125;0;0;0,0686666666666666;0
18301;62;0,27869785828299;0;0;0;0;0;0,1238;0;0;0,0686666666666666;0
18302;63;0,334085333519989;0;0;0;0;0;0,12624375;0;0;0,069;0
18303;64;0,259332555205018;0;0;0;0;0;0,126075;0;0;0,0676666666666666;0
18304;65;0,64528439976601;0;0;0;0;0;0,12623125;0;0;0,069;0
18305;66;1,86286090308106;0;0;0,06736875;0;0;0,12593125;0;0;0,0686666666666666;0
18306;67;2,29038720949476;0;0;1,87028125;0;0;0,1259875;0;0;0,0683333333333333;0
18307;68;1,58267340609976;0;0;0,13028125;0;0;0,12714375;1,13016111111111;0;0,107;0
18308;69;1,46973170842823;0;0;0,11454375;0;0;0,126975;0;0;0,121333333333333;0
18309;70;1,71443872004988;0;0,648773333333333;0,167381249999999;0;0;0,1272375;0;0;0,121666666666666;0
18310;71;1,57346473051024;0;1,23240666666666;0,00051875;0;0;0,1265;0;0;0,136333333333333;0
18311;72;1,43885556086335;0;0,118353333333333;0;0;0;0,1263;0;0;0,342;0
18312;73;1,23694180639302;0;0,11216;0;0;0,273;0,1031125;0;0;0,342666666666666;0,14
18313;74;1,40080206320663;0;0,655473333333333;0;0;0,194;0,01429375;0;0;0,342;0
18314;75;1,34013314167564;0;1,30622666666666;0;0;0,016;0;0;0;0;0
18315;76;1,3347162736818;0;0;0;0;0,517;0;0;0;0;0,14
18316;77;1,36085266175208;0;0;0;0;0,432;0;0;0;0;0,14
18317;78;1,22949361290149;0;0;0;0;0,399;0;0;0;0;0
18318;79;1,09948878104937;0;0;0;0;0,48;0;0;0;0;0
18319;80;0,150182665129172;0;0;0;0;0;0;0;0;0;0
18320;81;0,248769662617033;0;0;0;0;0;0;0;0;0;0,14
18321;82;0,166839534210226;0;0;0;0;0;0;0;0;0;0
18322;83;0,208549417762782;0;0;0;0;0;0;0;0;0;0
18323;84;0,232383636935671;0;0;0;0;0;0;0;0;0;0,14
18324;85;0,194600982678648;0;0;0;0;0;0;0;0;0;0
18325;86;0,37999328976777;0;0;0;0;0;0;0;0;0;0
18326;87;0,248769662617033;0;0;0;0;0;0;0;0;0;0,14
18327;88;0,296438100962811;0;0;0;0;0;0;0;0;0;0,14
18328;89;0,257707494806866;0;0;0;0;0;0;0;0;0;0
18329;90;0,241186047425659;0;0;0;0;0;0;0;0;0;0
18330;91;0,212341225358469;0;0;0;0;0;0;0;0;0;0
18331;92;0,197715681775105;0;0;0;0;0;0;0;0;0;0,14
18332;93;0,198257368574489;0;0;0;0;0;0;0;0;0;0
18333;94;0,213560020657083;0;0;0;0;0;0;0;0;0;0
18334;95;0,233737853934131;0;0;0;0;0;0;0;0;0;0
18335;96;0,229675202938752;0;0;0;0;0;0;0;0;0;0
18336;1;0,226560503842295;0;0;0;0;0;0;0;0;0;0
18337;2;0,255811591009023;0;0;0;0;0;0;0;0;0;0
18338;3;0,304427981253723;0;0;0;0;0;0;0;0;0;0
18339;4;0,255134482509793;0;0;0;0;0;0;0;0;0;0
18340;5;0,323387019232158;0;0;0;0;0;0;0;0;0;0
18341;6;0,318240994638011;0;0;0;0;0;0;0;0;0;0,14
18342;7;0,236852553030588;0;0;0;0;0;0;0;0;0;0
18343;8;0,261770145802245;0;0;0;0;0;0;0;0;0;0
18344;9;0,149776400029634;0;0;0;0;0;0;0;0;0;0,14
18345;10;0,274228942188074;0;0;0;0;0;0;0;0;0;0,14
18346;11;0,180246282494976;0;0;0;0;0;0;0;0;0;0
18347;12;0,210039056461088;0;0;0;0;0;0;0;0;0;0
18348;13;0,244029903122424;0;0;0;0;0;0;0;0;0;0
18349;14;0,223581226445684;0;0;0;0;0;0;0;0;0;0,14
18350;15;0,494424626137609;0;0;0;0;0;0;0;0;0;0
18351;16;0,574594272446418;0;0;0;0;0;0;0;0;0;0
18352;17;0,572562946948729;0;0;0;0;0,346;0;0;0;0;0,14
18353;18;0,544124389981077;0;0;0;0;0,207;0;0;0;0;0
18354;19;0,874147072505687;0;0;0;0;0,373;0;0;0;0;0
18355;20;1,738950047722;0;0;0;0;0,079;0;0;0;0;0,14
18356;21;2,21157178018441;0;0;0;0;0;0;0;0;0;0,14
18357;22;1,06685215138649;0;0;0;0;0;0;0;0;0;0
18358;23;0,671014522736743;0;0;0;0;0;0;0;0;0;0
18359;24;0,530311376596789;0;0;0;0;0;0;0;0;0;0
18360;25;0,508508482921589;0;0;0;0;0;0;0;0;0;0,14
18361;26;0,378774494469157;0;0;0;0;0;0;0;0;0;0
18362;27;0,578250658342259;0;0;0;0;0;0;0;0;0;0
18363;28;0,471538358863641;0;0;0;0;0;0;0;0;0;0
18364;29;0,962442020805254;0;0;0;0;0;0;0;0;0;0
18365;30;0,840291647544196;0;0;0;0;0;0;0;0;0;0
18366;31;0,881324422597523;0;0;0;0;0;0;0;0;0;0
18367;32;0,901637677574417;0;0;0;0;0;0;0;0;0;0
18368;33;0,869948999810462;0;0;0;0;0,346;0;0;0;0;0
18369;34;0,876584663102914;0;0;0;0;0,207;0;0;0;0;0
18370;35;0,666951871741364;0;0;0;0;0,373;0;0;0;0;0
18371;36;0,349658829002275;0;0;0;0;0,079;0;0;0;0;0
18372;37;0,33069979102384;0;0,0269875;0;0;0;0;0;0;0;0
18373;38;1,4522623091481;0;1,28138125;0;0;0;0;0;0;0;0
18374;39;1,43343869286951;0;0,03261875;1,02162857142857;0;0;0;0;0;0;0,14
18375;40;1,30004831852124;0;0,03199375;0,0830571428571428;0;0;0;0;0;0;0
18376;41;0,335981237317833;0;0,03325;0,00149714285714285;0;0;0;0;0;0;0
18377;42;0,362659312187487;0;0,0295125;0;0;0;0;0;0;0;0,14
18378;43;0,290479546169589;0;0;0;0;0;0;0;0;0;0,14
18379;44;0,164266521913152;0;0;0;0;0;0;0;0;0;0
18380;45;0,248634240917187;0;0;0;0;0;0;0;0;0;0
18381;46;0,1358279649455;0;0;0;0;0;0;0;0;0;0
18382;47;0,225883395343065;0;0;0;0;0;0;0;0;0;0,14
18383;48;0,169412546507299;0;0;0;0;0;0;0;0;0;0
18384;49;0,198392790274335;0;0;0;0;0;0;0;0;0;0
18385;50;0,191757126981883;0;0;0;0;0;0;0;0;0;0,14
18386;51;0,196632308176337;0;0;0;0;0;0,0314;0;0;0;0
18387;52;0,254186530610871;0;0;0;0;0;0,0308307692307692;0;0;0;0
18388;53;0,293187980166508;0;0;0;0;0;0,0306153846153846;0;0;0;0,14
18389;54;0,259467976904864;0;0;0;0;0;0,0307615384615384;0;0;0;0,14
18390;55;0,226154238742757;0;0;0;0;0;0,0304772727272727;0;0;0;0
18391;56;0,282895930978215;0;0;0;0;0;0;0;0;0;0
18392;57;0,127567241254896;0;0;0;0;0;0;0;0;0;0
18393;58;0,237394239829972;0;0;0;0;0;0;0;0;0;0,14
18394;59;0,168058329508839;0;0;0;0;0;0;0;0;0;0
18395;60;0,182548451392357;0;0;0;0;0;0;0;0;0;0
18396;61;0,22168532264784;0;0;0;0;0;0,141146666666666;0;0;0;0
18397;62;0,16467278701269;0;0;0;0;0;0,143033333333333;0;0;0;0
18398;63;0,185392307089122;0;0;0;0;0;0,143513333333333;0;0;0;0
18399;64;0,263259784500551;0;0;0;0;0;0,14386;0;0;0;0
18400;65;0,281812557379447;0;0;0;0;0;0,1438;0;0;0;0
18401;66;0,219924840549843;0;0;0;0;0;0,1439;0;0;0;0
18402;67;0,310928222846329;0;0;0;0;0;0,143946666666666;0;0;0;0,14
18403;68;0,516092098112962;0;0;0;0;0,346;0,14428;0;0;0;0
18404;69;1,28582904003741;0;0;0;0;0,207;0,144366666666666;0;0;0;0
18405;70;1,24330662628578;0;0;0;0;0,373;0,14438;0;0;0;0,14
18406;71;0,433620282906772;0;0;0;0;0,079;0,144113333333333;0;0;0;0,14
18407;72;0,234956649232745;0;0;0;0;0;0,14424;0;0;0;0
18408;73;0,924659366548231;0;0;0;0;0;0;0;0;0;0
18409;74;0,606824637009757;0;0;0;0;0;0;0;0;0;0
18410;75;0,245113276721192;0;0;0;0;0;0;0;0;0;0,14
18411;76;0,658420304651069;0;0;0;0;0;0;0;0;0;0
18412;77;1,43140736737182;0;0;0;0;0;0;0;0;0;0
18413;78;1,46133556303778;0;0;0;0;0;0;0;0;0;0,14
18414;79;2,17866430712184;0;0;1,34245;0;0;0;0;0;0;0
18415;80;2,24569804854559;0;0;2,17971;0;0;0;0;0;0,0503333333333333;0
18416;81;1,37669700063405;0;0,00286874999999999;0,73673;0;0;0;0;0;0,0686666666666666;0,14
18417;82;2,20385274329319;0;1,32755625;0,08726;0;0;0;0;0;0,0686666666666666;0,14
18418;83;2,32640938165379;0;0,6927;0,09888;0;0;0;0;0;0,069;0
18419;84;1,37656157893421;0;1,206525;0,08625;0;0;0;0;0;0,0676666666666666;0
18420;85;1,45659580354317;0;0,065325;0;0;0;0;1,16478;0;0,069;0
18421;86;0,722474768678209;0;0;0;0;0;0;0;0;0,0686666666666666;0,14
18422;87;0,274635207287611;0;0;0;0;0;0;0;0;0,0683333333333333;0
18423;88;0,157766280320546;0;0;0;0;0;0;0;0;0,107;0
18424;89;0,328803887225997;0;0;0;0;0;0;0;0;0,121333333333333;0
18425;90;0,362523890487641;0;0;0;0;0;0;0;0;0,121666666666666;0
18426;91;0,335845815617987;0;0;0;0;0;0;0;0;0,136333333333333;0
18427;92;0,495237156336684;0;0;0;0;0;0;0;0;0,342;0
18428;93;0,424411607317246;0;0;0;0;0;0;0;0;0,342666666666666;0
18429;94;1,49167002380327;0;0;0;0;0;0;0;0;0,342;0
18430;95;3,51906829219718;0;0;0;0;0;0;0;2,204;0;0
18431;96;1,17518951126326;0;0;0;0;0;0;0;0;0;0
18432;1;0,504987518725593;0;0;0;0;0;0;0;0;0;0
18433;2;1,8883201826521;0;0;0;0;0;0;0;0;0;0
18434;3;0,650972111159541;0;0;0;0;0;0;0;0;0;0
18435;4;0,330970634423532;0;0;0;0;0;0;0;0;0;0
18436;5;0,567552344054428;0;0;0;0;0;0;0;0;0;0
18437;6;1,42504254747906;0;0;0;0;0;0;0;0;0;0,14
18438;7;1,13307336261117;0;0;0;0;0;0;0;0;0;0
18439;8;1,39524977351295;0;0;0;0;0;0;0;0;0;0
18440;9;1,23707722809287;0;0;0;0;0;0;0;0;0;0,14
18441;10;0,606147528510527;0;0;0;0;0,273;0;0;0;0;0,14
18442;11;0,469777876765643;0;0;0;0;0,194;0;0;0;0;0
18443;12;0,457454502079661;0;0;0;0;0,016;0;0;0;0;0
18444;13;0,9843803361803;0;0;0;0;0,517;0;0;0;0;0
18445;14;1,06576877778772;0;0;0;0;0,432;0;0;0;0;0,14
18446;15;0,847062732536494;0;0;0;0;0,399;0;0;0;0;0
18447;16;0,74657983125079;0;0;0;0;0,48;0;0;0;0;0
18448;17;1,7356999269257;0;0;0;0;0;0;0;0;0;0,14
18449;18;4,53716863163912;0;0;0;0;0;0;0;0;0;0
18450;19;4,2795965585321;0;0;0;0;0;0;0;0;0;0
18451;20;3,78232807669773;0;0;0;0;0;0;0;0;0;0,14
18452;21;2,41646481205135;0;0;0;0;0;0;0;0;0;0,14
18453;22;1,42531339087875;0;0;0;0;0;0;0;0;0;0
18454;23;0,646774038464316;0;0;0;0;0;0;0;0;0;0
18455;24;0,594365840623929;0;0;0;0;0;0;0;0;0;0
18456;25;0,512571133916967;0;0;0;0;0;0;0;0;0;0,14
18457;26;0,329751839124918;0;0;0;0;0;0;0;0;0;0
18458;27;0,645555243165702;0;0;0;0;0;0;0;0;0;0
18459;28;0,613731143701901;0;0;0;0;0;0;0;0;0;0
18460;29;2,0223876654996;0;0;0;0;0;0;1,692;0;0;0
18461;30;1,8547356010903;0;0;0;0;0;0;0;0;0;0
18462;31;1,60122617897866;0;0;0;0;0;0;0;0;0;0
18463;32;1,60474714317465;0;0;0;0;0;0;0;0;0;0
18464;33;0,928586595843764;0;0;0;0;0,346;0;0;0;0;0
18465;34;0,51852968871019;0;0;0;0;0,207;0;0;0;0;0
18466;35;0,393129194652829;0;0;0;0;0,373;0;0;0;0;0
18467;36;0,263801471299935;0;0;0;0;0,079;0;0;0;0;0
18468;37;0,313907500242941;0;0;0;0;0;0;0;0;0;0
18469;38;0,24551954182073;0;0;0;0;0;0;0;0;0;0,14
18470;39;0,252290626813028;0;0;0;0;0;0;0;0;0;0
18471;40;0,205840983765863;0;0;0;0;0;0;0;0;0;0
18472;41;0,323928706031542;0;0;0;0;0;0;0;0;0;0,14
18473;42;0,236717131330742;0;0;0;0;0;0;0;0;0;0,14
18474;43;0,363471842386563;0;0;0;0;0;0;0;0;0;0
18475;44;0,30957400584787;0;0;0;0;0;0;0;0;0;0
18476;45;0,326907983428153;0;0;0;0;0;0;0;0;0;0
18477;46;0,294542197164968;0;0;0;0;0;0;0;0;0;0,14
18478;47;0,321220272034623;0;0;0;0;0;0;0;0;0;0
18479;48;0,182413029692511;0;0;0;0;0;0;0;0;0;0
18480;49;0,316074247440476;0;0;0;0;0;0,0483384615384615;0;0;0;0,14
18481;50;0,195684356277416;0;0;0;0;0;0,0492384615384615;0;0;0;0
18482;51;0,269895447793003;0;0;0;0;0;0,0486846153846153;0;0;0;0
18483;52;0,23576917943182;0;0;0;0;0;0,0485461538461538;0;0;0;0,14
18484;53;0,237394239829972;0;0;0;0;0;0,0484076923076923;0;0;0;0,14
18485;54;0,246467493719651;0;0;0;0;0;0,0472076923076923;0;0;0;0
18486;55;0,320272320135701;0;0;0;0;0;0,0488461538461538;0;0;0;0
18487;56;0,2884482206719;0;0;0;0;0;0;0;0;0;0
18488;57;0,348304612003815;0;0;0;0;0;0;0;0;0;0,14
18489;58;0,260551350503632;0;0;0;0;0;0;0;0;0;0
18490;59;0,361575938588719;0;0;0;0;0;0;0;0;0;0
18491;60;0,209768213061396;0;0;0;0;0;0;0;0;0;0
18492;61;0,254186530610871;0;0;0;0;0;0;0;0;0;0
18493;62;0,239560987027507;0;0;0;0;0;0;0;0;0;0
18494;63;0,230352311437982;0;0;0;0;0;0;0;0;0;0
18495;64;0,250665566414876;0;0;0;0;0;0;0;0;0;0
18496;65;0,237529661529818;0;0;0;0;0;0;0;0;0;0
18497;66;1,25075481977731;0;0;0;0;0;0;0;0;0;0
18498;67;1,36098808345192;0;0;0;0;0;0;1,25525170068027;0;0;0
18499;68;0,288041955572362;0;0;0;0;0;0;0;0;0;0,14
18500;69;0,359409191391184;0;0;0;0;0;0;0;0;0;0
18501;70;0,267051592096238;0;0;0;0;0;0,0827666666666666;0;0;0;0
18502;71;1,26903674925651;0;0;0;0;0;0,0842733333333333;0;0;0;0,14
18503;72;0,480205347653782;0;0;0;0;0;0,0841933333333333;0;0;0;0,14
18504;73;0,417775944024794;0;0;0;0;0;0,0839866666666666;0;0;0;0
18505;74;0,245384120120884;0;0;0;0;0;0,0556866666666666;0;0;0;0
18506;75;0,2934588235662;0;0;0;0;0;0,128926666666666;0;0;0;0
18507;76;0,293187980166508;0;0;0;0;0;0,12836;0;0;0;0,14
18508;77;0,335710393918141;0;0;0;0;0;0,1283;0;0;0;0
18509;78;0,326907983428153;0;0;0;0;0;0,130973333333333;0;0;0;0
18510;79;0,307000993550797;0;0;0;0;0;0,128906666666666;0;0;0;0,14
18511;80;0,405723412738503;0;0;0;0;0;0,12834;0;0;0;0
18512;81;0,40382750894066;0;0;0;0;0;0,127993333333333;0;0;0;0
18513;82;0,322574489033082;0;0;0;0;0;0,12784;0;0;0;0,14
18514;83;0,382837145464536;0;0;0;0;0;0,128259999999999;0;0;0;0,14
18515;84;0,299011113259885;0;0;0;0;0;0,128066666666666;0;0;0;0
18516;85;0,293052558466663;0;0;0;0;0;0,127926666666666;0;0;0;0
18517;86;0,414119558128953;0;0;0;0;0;0,0767466666666666;0;0;0;0
18518;87;0,547103667377688;0;0;0;0;0,346;0;0;0;0;0,14
18519;88;0,234144119033669;0;0;0;0;0,207;0;0;0;0;0
18520;89;1,19861746533661;0;0;0,00485625;0;0,373;0;0;0;0;0
18521;90;1,32293458579521;0;0,0269875;1,12195625;0;0,079;0;0;0;0;0
18522;91;1,46458568383408;0;1,28138125;0,07535;0;0;0;0;0;0;0
18523;92;0,362659312187487;0;0,03261875;0,0865187499999999;0;0;0;0;0;0;0
18524;93;0,30117786045742;0;0,03199375;0,00036875;0;0;0;0;0;0;0
18525;94;0,670066570837822;0;0,03325;0,0003625;0;0;0;0;0;0;0
18526;95;1,51875436377247;0;0,0295125;0;0;0;0;0;0;0;0
18527;96;2,07723345393722;0;0;0;0;0;0;0;0;0;0
18528;1;2,30988793427258;0;0;0;0;0;0;0;0;0;0
18529;2;1,0951552866543;0;0;0;0;0;0;0;0;0;0
18530;3;1,12169793982411;0;0;0;0;0;0;0;0;0;0
